round,validator,crypto,behavior,latency,sensor,effective
0,B,100,7,17,100,59
0,C,91,12,24,100,58
0,D,100,6,4,99,57
0,A,99,18,2,86,58
0,B,100,0,16,100,57
0,C,92,18,18,100,59
0,D,100,12,7,100,59
0,A,100,0,2,87,53
0,B,100,6,7,100,57
0,C,93,0,24,100,55
0,D,100,18,14,100,62
0,A,85,6,0,88,49
0,B,100,0,2,100,55
0,C,94,0,27,100,56
0,D,100,24,10,100,63
0,A,86,0,0,89,47
0,B,100,0,0,100,55
0,C,95,0,30,100,57
0,D,100,30,8,100,65
0,A,87,6,4,90,50
0,B,100,6,3,100,57
0,C,80,6,32,100,53
0,D,100,36,5,100,66
0,A,88,0,7,91,49
0,B,100,12,0,100,58
0,C,81,12,25,100,54
0,D,100,42,2,100,67
0,A,89,6,4,92,51
0,B,100,18,0,100,60
0,C,82,18,25,100,56
0,D,100,48,5,100,70
0,A,90,0,0,93,49
0,B,100,24,4,100,62
0,C,83,24,24,100,59
0,D,100,54,1,100,71
0,A,91,6,0,94,52
0,B,100,30,5,100,64
0,C,84,30,21,100,60
0,D,100,60,0,100,73
0,A,92,12,7,95,55
0,B,100,1,0,100,55
0,C,85,1,25,100,53
0,D,100,66,2,100,75
0,A,93,18,4,96,57
0,B,100,7,9,100,58
0,C,86,0,33,100,54
0,D,100,72,0,100,76
0,A,94,24,0,97,59
0,B,100,13,11,100,60
0,C,87,0,28,100,54
0,D,100,43,0,100,67
0,A,95,30,0,98,61
0,B,100,19,12,100,62
0,C,88,6,20,100,55
0,D,100,49,3,100,70
0,A,96,1,0,99,53
0,B,100,0,13,100,56
0,C,89,12,16,100,56
0,D,100,20,0,100,61
0,A,97,7,0,100,55
0,B,100,6,19,100,59
0,C,90,0,19,100,53
0,D,100,0,0,100,55
0,A,98,13,7,100,59
0,B,85,12,18,100,55
0,C,91,6,19,100,56
0,D,100,6,0,100,56
0,A,99,19,4,100,60
0,B,86,18,19,100,57
0,C,92,0,10,100,53
0,D,100,12,5,100,59
0,A,100,25,0,100,62
0,B,87,24,19,100,59
0,C,93,6,3,100,54
0,D,100,18,5,100,61
0,A,85,31,2,100,58
0,B,88,30,18,100,61
0,C,94,0,5,100,53
0,D,100,24,5,100,62
0,A,86,37,0,100,60
0,B,89,36,25,100,65
0,C,95,6,2,100,55
0,D,100,0,1,100,55
0,A,87,43,3,100,63
0,B,90,42,22,100,66
0,C,96,12,3,100,57
0,D,100,6,7,100,57
0,A,88,49,5,100,65
0,B,91,48,22,100,69
0,C,97,18,0,100,59
0,D,100,12,13,100,60
0,A,89,55,10,100,68
0,B,92,19,23,100,60
0,C,98,24,5,100,62
0,D,100,0,8,100,56
0,A,90,26,3,100,59
0,B,93,25,20,100,62
0,C,99,0,0,100,54
0,D,100,6,2,90,55
0,A,91,32,5,100,61
0,B,94,31,22,100,65
0,C,100,6,5,100,57
0,D,100,12,4,91,57
0,A,92,38,5,100,63
0,B,95,2,21,100,56
0,C,100,0,11,100,56
0,D,100,0,10,92,55
0,A,93,9,0,100,54
0,B,96,8,20,100,58
0,C,100,6,17,100,59
0,D,100,6,18,93,58
0,A,94,15,3,100,57
0,B,97,14,21,100,61
0,C,100,12,17,100,61
0,D,100,0,16,94,56
0,A,95,0,0,100,53
0,B,98,0,20,100,57
0,C,100,18,24,100,64
0,D,100,6,12,95,57
0,A,96,0,0,100,53
0,B,99,6,11,100,58
0,C,100,24,24,100,65
0,D,100,12,8,96,59
0,A,97,6,5,100,56
0,B,100,12,4,100,59
0,C,100,0,27,100,59
0,D,85,0,5,97,49
0,A,98,12,7,100,58
0,B,100,18,3,90,59
0,C,100,6,30,100,61
0,D,86,6,4,98,51
0,A,99,0,13,100,56
0,B,100,24,8,91,62
0,C,100,12,36,100,64
0,D,87,12,2,99,53
0,A,100,6,17,100,59
0,B,100,0,9,81,53
0,C,100,18,38,100,66
0,D,88,18,0,100,55
0,A,100,0,21,100,58
0,B,100,6,7,82,55
0,C,100,24,38,100,67
0,D,89,24,2,100,58
0,A,100,6,22,100,60
0,B,100,0,7,83,53
0,C,100,0,38,100,60
0,D,90,30,2,100,60
0,A,100,12,23,100,62
0,B,100,0,7,84,53
0,C,100,6,33,100,61
0,D,91,1,7,100,52
0,A,100,18,19,100,63
0,B,100,6,4,85,55
0,C,100,12,29,90,61
0,D,92,7,6,100,54
0,A,100,24,20,100,65
0,B,100,12,3,86,56
0,C,100,0,28,91,57
0,D,93,13,9,100,57
0,A,100,30,16,100,66
0,B,100,18,7,87,59
0,C,100,6,31,92,60
0,D,94,19,3,100,58
0,A,85,36,8,100,61
0,B,100,24,3,88,60
0,C,100,12,25,93,61
0,D,95,25,0,100,60
0,A,86,42,0,100,62
0,B,100,30,8,89,63
0,C,100,18,30,94,64
0,D,96,31,0,100,62
0,A,71,48,4,100,58
0,B,100,36,4,90,64
0,C,100,24,34,95,66
0,D,97,37,6,100,65
0,A,72,54,3,100,60
0,B,100,42,3,91,66
0,C,100,30,36,96,68
0,D,98,43,6,100,68
0,A,73,60,6,100,63
0,B,100,48,1,92,68
0,C,100,36,30,97,69
0,D,99,49,4,100,69
0,A,74,31,0,100,53
0,B,100,19,4,93,60
0,C,100,42,34,98,72
0,D,100,55,0,100,71
0,A,75,2,2,100,45
0,B,100,25,10,94,63
0,C,100,13,34,99,63
0,D,100,61,5,100,74
0,A,76,0,5,100,46
0,B,85,31,17,84,58
0,C,100,19,30,100,65
0,D,100,67,9,100,76
0,A,77,6,8,100,48
0,B,86,2,18,85,50
0,C,100,25,34,100,67
0,D,100,38,5,100,67
0,A,78,0,1,100,46
0,B,87,0,15,86,49
0,C,100,31,25,100,68
0,D,100,44,10,100,69
0,A,79,6,2,100,48
0,B,88,0,10,87,49
0,C,100,2,22,100,58
0,D,100,50,18,100,72
0,A,80,12,2,100,50
0,B,89,6,16,88,53
0,C,100,8,24,100,61
0,D,100,56,18,100,74
0,A,81,18,0,100,52
0,B,90,12,16,89,55
0,C,100,14,22,100,62
0,D,100,62,8,100,74
0,A,82,24,0,100,55
0,B,91,18,17,90,57
0,C,100,20,26,100,64
0,D,100,33,4,100,65
0,A,83,30,3,100,57
0,B,92,24,19,91,60
0,C,100,0,26,100,58
0,D,100,39,1,100,66
0,A,84,36,2,100,59
0,B,93,30,21,92,63
0,C,100,6,25,100,60
0,D,100,10,4,100,58
0,A,85,42,3,100,62
0,B,94,36,19,93,65
0,C,100,12,23,100,62
0,D,100,0,11,100,56
0,A,86,48,0,100,63
0,B,95,42,18,94,67
0,C,100,18,17,100,62
0,D,100,6,14,100,58
0,A,87,54,0,100,66
0,B,96,13,26,95,60
0,C,100,0,25,100,58
0,D,100,0,8,100,56
0,A,88,25,4,100,58
0,B,97,19,28,96,63
0,C,100,6,22,100,60
0,D,100,6,16,100,59
0,A,89,31,3,100,60
0,B,98,25,27,97,65
0,C,100,12,22,100,61
0,D,100,12,23,100,62
0,A,90,37,1,100,62
0,B,99,31,24,98,67
0,C,100,18,23,100,63
0,D,100,18,30,100,64
0,A,91,43,2,100,64
0,B,100,37,19,99,68
0,C,100,24,21,100,65
0,D,100,24,36,100,67
0,A,92,49,6,100,67
0,B,100,43,26,100,71
0,C,100,30,27,100,68
0,D,100,0,38,100,60
0,A,93,55,11,100,70
0,B,100,49,28,90,72
0,C,100,36,32,100,70
0,D,100,0,42,100,61
0,A,94,61,6,100,71
0,B,100,55,32,91,74
0,C,100,42,32,100,72
0,D,100,6,41,100,62
0,A,95,32,11,100,64
0,B,100,61,33,92,77
0,C,100,48,30,100,73
0,D,100,12,35,100,63
0,A,96,38,10,100,66
0,B,100,32,37,82,67
0,C,100,54,25,100,74
0,D,100,18,36,100,65
0,A,97,44,3,100,67
0,B,100,38,37,83,69
0,C,100,60,25,100,76
0,D,100,24,39,100,68
0,A,98,50,1,100,69
0,B,100,44,42,84,72
0,C,100,66,24,100,78
0,D,100,30,44,100,70
0,A,99,56,2,100,71
0,B,100,15,50,85,64
0,C,100,72,21,100,79
0,D,100,36,49,100,73
0,A,100,62,10,100,75
0,B,100,21,49,86,66
0,C,100,43,16,100,70
0,D,100,42,48,100,74
0,A,100,68,7,100,76
0,B,100,27,48,87,68
0,C,100,49,12,100,71
0,D,100,48,48,100,76
0,A,100,74,12,100,79
0,B,100,33,51,88,70
0,C,100,55,17,100,74
0,D,100,54,50,100,78
0,A,100,45,11,100,70
0,B,100,39,48,89,72
0,C,100,61,13,100,75
0,D,100,60,41,100,79
0,A,100,51,10,100,71
0,B,100,45,44,90,73
0,C,100,67,19,100,77
0,D,100,66,36,100,80
0,A,100,22,3,100,62
0,B,100,51,38,91,74
0,C,100,73,21,100,80
0,D,100,72,27,100,80
0,A,100,28,10,100,64
0,B,100,57,38,92,76
0,C,100,79,19,100,81
0,D,100,78,22,100,81
0,A,100,34,5,100,65
0,B,100,28,35,93,67
0,C,100,85,24,100,84
0,D,100,49,16,100,72
0,A,100,40,8,100,68
0,B,100,0,35,94,59
0,C,100,56,22,100,75
0,D,100,20,18,100,63
0,A,100,46,7,90,68
0,B,100,6,36,95,61
0,C,100,27,23,90,65
0,D,100,26,8,100,64
0,A,100,52,5,91,70
0,B,100,12,35,96,63
0,C,100,33,19,91,66
0,D,100,32,11,100,66
0,A,100,58,11,92,72
0,B,100,0,28,97,58
0,C,100,39,18,92,68
0,D,100,38,9,100,67
0,A,100,64,8,82,72
0,B,100,6,28,98,60
0,C,100,45,17,93,70
0,D,100,44,14,100,70
0,A,100,70,8,83,74
0,B,85,0,21,99,52
0,C,100,51,17,94,71
0,D,100,50,17,100,72
0,A,100,76,9,84,76
0,B,86,6,22,100,54
0,C,100,57,25,95,75
0,D,100,56,15,100,74
0,A,100,82,0,85,77
0,B,87,12,27,100,57
0,C,100,63,26,96,77
0,D,100,27,16,100,65
0,A,100,88,0,86,79
0,B,88,0,31,100,54
0,C,100,34,35,97,70
0,D,100,33,15,100,67
0,A,100,59,5,76,69
0,B,89,6,37,100,57
0,C,100,5,35,98,61
0,D,100,39,14,100,68
0,A,100,30,6,77,61
0,B,90,12,30,100,59
0,C,100,0,29,99,59
0,D,100,45,13,100,70
0,A,100,1,1,78,52
0,B,91,18,33,100,61
0,C,100,6,35,100,62
0,D,100,16,7,100,60
0,A,100,7,0,79,53
0,B,92,24,32,100,63
0,C,100,0,40,100,61
0,D,100,0,15,100,57
0,A,100,0,4,80,52
0,B,93,0,38,100,57
0,C,100,6,46,100,63
0,D,100,6,9,100,58
0,A,100,6,0,81,53
0,B,94,6,36,100,59
0,C,100,12,51,100,66
0,D,100,0,16,100,57
0,A,100,12,2,82,56
0,B,95,12,37,100,62
0,C,100,18,46,100,67
0,D,100,6,13,100,58
0,A,100,18,5,83,58
0,B,96,0,33,100,58
0,C,100,24,45,90,67
0,D,100,12,13,100,60
0,A,100,24,6,84,60
0,B,97,6,33,100,60
0,C,100,30,39,91,68
0,D,100,18,18,100,63
0,A,100,30,0,85,61
0,B,98,12,34,100,62
0,C,100,36,37,92,70
0,D,100,24,16,100,64
0,A,100,36,0,86,63
0,B,99,18,28,100,64
0,C,100,42,39,93,72
0,D,100,30,19,100,66
0,A,100,7,0,87,55
0,B,100,0,26,100,58
0,C,100,48,41,94,74
0,D,100,36,20,100,68
0,A,100,13,1,88,57
0,B,100,6,26,100,60
0,C,100,54,45,95,77
0,D,85,7,23,100,54
0,A,100,19,6,89,59
0,B,100,12,26,100,62
0,C,100,60,37,96,77
0,D,86,0,19,100,52
0,A,100,25,9,90,62
0,B,100,18,25,100,64
0,C,100,66,39,97,80
0,D,87,6,20,100,54
0,A,100,31,6,91,63
0,B,100,0,21,100,58
0,C,100,72,40,98,82
0,D,88,12,23,100,57
0,A,100,37,1,92,65
0,B,100,6,20,100,59
0,C,85,43,35,99,67
0,D,89,18,30,100,60
0,A,100,8,2,93,56
0,B,100,0,22,100,58
0,C,86,49,39,100,69
0,D,90,24,32,100,63
0,A,100,14,10,94,59
0,B,100,6,17,100,59
0,C,87,55,35,100,71
0,D,91,30,25,100,64
0,A,100,20,9,84,59
0,B,100,12,15,100,60
0,C,88,26,37,100,63
0,D,92,36,22,100,65
0,A,100,0,1,85,52
0,B,100,18,22,100,63
0,C,89,32,34,100,65
0,D,93,42,20,90,66
0,A,100,6,0,86,54
0,B,100,24,18,100,64
0,C,90,3,30,100,56
0,D,94,48,22,91,68
0,A,100,12,1,87,56
0,B,100,0,12,100,56
0,C,91,9,23,100,57
0,D,95,54,21,92,71
0,A,100,18,0,88,58
0,B,100,6,8,100,58
0,C,92,15,24,100,59
0,D,96,60,19,93,73
0,A,100,24,4,89,61
0,B,100,12,0,100,58
0,C,93,21,21,90,60
0,D,97,66,22,94,76
0,A,100,0,0,90,53
0,B,100,0,3,100,55
0,C,94,27,12,91,61
0,D,98,72,21,95,78
0,A,100,6,5,91,56
0,B,100,6,2,100,57
0,C,95,33,14,92,63
0,D,99,43,17,96,69
0,A,100,12,7,92,58
0,B,100,0,6,100,55
0,C,96,39,7,93,65
0,D,100,49,19,97,72
0,A,100,18,0,93,59
0,B,100,6,7,100,57
0,C,97,10,2,94,56
0,D,100,20,24,98,64
0,A,100,0,5,83,53
0,B,100,12,0,100,58
0,C,98,16,2,95,58
0,D,100,26,29,99,67
0,A,100,6,14,84,56
0,B,100,18,0,100,60
0,C,99,22,0,96,60
0,D,85,0,27,100,53
0,A,100,12,14,85,58
0,B,100,24,2,100,62
0,C,100,28,3,97,63
0,D,86,6,28,100,55
0,A,100,18,13,86,60
0,B,100,30,1,100,64
0,C,100,34,2,98,65
0,D,87,0,28,100,54
0,A,100,24,12,87,62
0,B,100,36,4,100,66
0,C,100,5,2,99,56
0,D,88,6,26,100,55
0,A,100,30,17,88,64
0,B,100,42,2,100,67
0,C,100,11,0,100,58
0,D,89,12,28,100,58
0,A,100,36,17,89,66
0,B,100,13,5,100,59
0,C,100,17,4,100,60
0,D,90,18,25,100,60
0,A,100,42,18,90,68
0,B,100,19,3,100,61
0,C,100,23,4,100,62
0,D,91,24,20,100,61
0,A,85,48,18,91,64
0,B,100,0,0,100,55
0,C,100,29,3,100,64
0,D,92,0,21,100,54
0,A,86,54,13,92,66
0,B,100,6,0,100,56
0,C,100,35,8,100,66
0,D,93,6,19,100,56
0,A,87,60,18,82,67
0,B,100,12,0,100,58
0,C,100,41,2,100,67
0,D,94,12,20,100,59
0,A,88,66,23,83,70
0,B,100,18,5,100,61
0,C,100,47,4,100,69
0,D,95,18,19,100,61
0,A,89,72,25,84,73
0,B,100,0,0,100,55
0,C,100,53,0,100,70
0,D,96,0,16,100,55
0,A,90,78,26,85,76
0,B,85,6,0,100,50
0,C,100,59,0,100,72
0,D,97,6,11,100,57
0,A,91,84,21,86,77
0,B,86,12,6,100,53
0,C,100,65,0,100,74
0,D,98,12,8,100,59
0,A,92,90,17,87,79
0,B,87,18,10,100,56
0,C,100,71,0,100,76
0,D,99,18,6,100,60
0,A,93,61,22,88,72
0,B,88,24,9,100,58
0,C,100,42,2,100,67
0,D,100,24,2,100,62
0,A,94,67,27,89,75
0,B,89,30,6,100,60
0,C,100,48,8,100,70
0,D,100,30,0,100,64
0,A,95,73,31,90,78
0,B,90,36,7,90,61
0,C,100,54,7,100,72
0,D,100,1,0,90,53
0,A,96,79,31,91,80
0,B,91,42,6,91,63
0,C,85,60,6,100,67
0,D,100,7,2,91,56
0,A,97,50,29,92,71
0,B,92,13,4,92,55
0,C,86,66,7,100,70
0,D,100,0,1,92,53
0,A,98,21,26,93,63
0,B,93,19,7,93,57
0,C,87,37,3,90,59
0,D,100,6,4,93,56
0,A,99,0,28,94,57
0,B,94,25,4,94,59
0,C,88,43,5,91,62
0,D,100,12,11,94,59
0,A,100,0,28,95,58
0,B,95,31,5,95,62
0,C,89,14,0,92,53
0,D,100,18,19,95,62
0,A,100,6,30,96,60
0,B,96,37,4,96,64
0,C,90,20,5,93,56
0,D,100,24,17,96,64
0,A,100,0,32,97,59
0,B,97,8,8,97,56
0,C,91,26,8,94,59
0,D,100,30,14,97,65
0,A,100,0,29,98,59
0,B,98,14,7,98,59
0,C,92,0,13,95,53
0,D,100,36,9,98,66
0,A,100,6,31,99,61
0,B,99,20,9,99,61
0,C,93,6,21,96,56
0,D,100,42,15,99,69
0,A,100,12,23,100,62
0,B,100,26,4,100,63
0,C,94,0,16,97,54
0,D,100,48,17,100,71
0,A,100,18,29,100,64
0,B,100,0,13,100,56
0,C,95,0,7,98,53
0,D,100,54,20,100,74
0,A,100,24,31,100,66
0,B,100,6,10,100,58
0,C,96,6,15,99,57
0,D,100,60,19,100,75
0,A,100,30,30,100,68
0,B,100,0,7,100,56
0,C,97,12,12,100,59
0,D,100,66,22,100,78
0,A,100,36,31,100,70
0,B,100,6,13,100,58
0,C,98,18,20,100,62
0,D,100,72,18,100,79
0,A,100,42,22,100,70
0,B,100,12,4,100,59
0,C,99,0,19,100,57
0,D,100,78,23,100,81
0,A,100,48,23,100,72
0,B,100,18,0,100,60
0,C,100,6,11,100,58
0,D,100,84,24,100,83
0,A,100,54,26,100,75
0,B,100,24,5,100,62
0,C,100,12,10,100,60
0,D,100,90,28,100,86
0,A,100,60,22,100,76
0,B,100,0,6,100,55
0,C,100,0,4,100,55
0,D,100,96,28,100,88
0,A,100,66,25,100,78
0,B,100,6,6,100,57
0,C,100,6,0,100,56
0,D,100,100,25,100,88
0,A,100,37,27,100,70
0,B,100,0,0,100,55
0,C,100,12,5,100,59
0,D,100,100,22,100,88
0,A,100,43,24,100,71
0,B,100,0,0,90,53
0,C,100,0,5,100,55
0,D,100,71,20,100,79
0,A,100,49,23,100,73
0,B,100,6,2,91,55
0,C,100,6,1,100,56
0,D,100,77,12,100,79
0,A,100,55,18,100,74
0,B,100,12,7,92,58
0,C,100,12,2,100,58
0,D,100,83,16,100,82
0,A,100,61,21,100,76
0,B,100,18,4,93,59
0,C,100,18,3,100,60
0,D,100,54,14,100,73
0,A,100,67,13,100,77
0,B,100,0,5,94,54
0,C,100,24,3,100,62
0,D,100,60,10,100,74
0,A,100,38,11,100,68
0,B,100,0,7,95,55
0,C,100,30,10,100,65
0,D,100,66,15,100,77
0,A,100,44,13,100,70
0,B,100,6,13,96,58
0,C,100,36,17,100,68
0,D,100,72,13,100,78
0,A,100,50,15,100,72
0,B,100,12,10,97,59
0,C,100,42,16,100,70
0,D,100,78,21,100,81
0,A,100,56,13,100,73
0,B,100,18,10,98,61
0,C,100,48,15,100,71
0,D,100,84,22,100,83
0,A,100,62,7,100,74
0,B,100,24,14,99,64
0,C,100,19,7,100,61
0,D,100,55,14,100,73
0,A,100,33,6,100,65
0,B,100,0,15,100,57
0,C,100,25,7,100,63
0,D,100,61,12,100,75
0,A,100,39,3,100,67
0,B,100,6,14,100,58
0,C,100,31,4,100,64
0,D,100,32,19,100,67
0,A,100,45,3,100,68
0,B,100,12,9,100,59
0,C,100,37,10,100,67
0,D,100,38,16,100,68
0,A,100,16,0,100,59
0,B,100,0,17,100,57
0,C,100,43,11,100,69
0,D,100,44,21,100,71
0,A,100,22,0,100,61
0,B,100,6,16,100,59
0,C,100,49,7,100,70
0,D,100,50,18,100,72
0,A,100,28,6,100,64
0,B,100,0,16,100,57
0,C,100,55,8,100,72
0,D,100,21,16,100,63
0,A,100,34,0,100,65
0,B,100,6,25,100,60
0,C,100,26,3,100,63
0,D,100,27,16,100,65
0,A,100,40,2,100,67
0,B,100,0,21,100,58
0,C,100,32,0,100,64
0,D,100,0,18,100,57
0,A,100,46,0,100,68
0,B,100,6,21,100,59
0,C,100,38,0,100,66
0,D,100,6,17,100,59
0,A,100,52,0,100,70
0,B,100,12,26,100,62
0,C,100,44,0,100,68
0,D,100,12,12,100,60
0,A,85,58,0,100,66
0,B,100,0,23,100,58
0,C,100,15,0,100,59
0,D,100,18,15,100,62
0,A,86,64,0,100,68
0,B,100,6,17,100,59
0,C,85,21,3,100,55
0,D,100,24,11,100,63
0,A,87,70,0,100,70
0,B,100,12,16,100,61
0,C,86,0,4,100,50
0,D,100,30,12,100,65
0,A,88,76,3,100,73
0,B,100,18,14,100,62
0,C,87,6,7,100,52
0,D,100,36,10,100,67
0,A,89,82,0,100,75
0,B,100,24,21,100,65
0,C,88,0,5,100,50
0,D,100,42,15,100,69
0,A,90,53,0,100,66
0,B,100,0,20,100,58
0,C,89,0,8,100,51
0,D,100,48,6,100,70
0,A,91,59,0,100,69
0,B,100,6,26,100,60
0,C,90,0,9,100,52
0,D,100,54,13,100,73
0,A,92,65,3,100,71
0,B,100,12,25,100,62
0,C,91,6,3,100,53
0,D,85,60,9,100,68
0,A,93,36,3,100,63
0,B,100,18,31,100,65
0,C,92,12,5,100,56
0,D,86,66,9,100,70
0,A,94,42,0,100,65
0,B,100,24,29,100,66
0,C,93,18,0,100,57
0,D,87,72,10,100,72
0,A,95,48,0,100,67
0,B,100,30,29,100,68
0,C,94,24,0,90,58
0,D,88,78,11,100,75
0,A,96,19,4,100,59
0,B,100,36,30,100,70
0,C,95,0,5,91,52
0,D,89,84,13,100,77
0,A,97,25,0,90,59
0,B,100,42,31,100,72
0,C,96,6,3,92,54
0,D,90,55,8,100,68
0,A,98,31,3,91,62
0,B,100,48,35,100,74
0,C,97,0,0,93,52
0,D,91,61,9,100,71
0,A,99,37,6,92,65
0,B,100,54,29,100,75
0,C,98,6,0,94,55
0,D,92,67,3,100,72
0,A,100,43,4,93,67
0,B,100,25,28,100,66
0,C,99,0,0,95,53
0,D,93,38,4,100,64
0,A,100,49,1,94,68
0,B,100,31,21,100,67
0,C,100,6,1,96,56
0,D,94,44,11,100,67
0,A,100,55,2,95,71
0,B,100,37,20,100,69
0,C,100,12,0,97,58
0,D,95,15,7,100,58
0,A,100,61,5,96,73
0,B,100,43,17,100,70
0,C,100,18,2,98,60
0,D,96,21,9,100,61
0,A,100,67,5,97,75
0,B,100,49,14,100,71
0,C,100,24,7,99,63
0,D,97,0,15,100,56
0,A,100,73,2,98,76
0,B,100,55,14,100,73
0,C,100,30,2,100,64
0,D,98,6,14,100,58
0,A,100,79,5,99,79
0,B,100,61,14,100,75
0,C,100,36,5,100,66
0,D,99,0,17,100,57
0,A,100,85,5,100,81
0,B,100,32,13,100,66
0,C,100,42,0,100,67
0,D,100,6,24,100,60
0,A,100,56,13,100,73
0,B,100,38,19,100,69
0,C,100,13,2,100,59
0,D,100,12,28,100,62
0,A,100,27,8,100,64
0,B,100,44,17,100,70
0,C,100,19,6,100,61
0,D,100,18,19,100,63
0,A,100,33,5,100,65
0,B,100,50,20,90,71
0,C,100,25,0,100,62
0,D,100,24,19,100,65
0,A,100,4,10,100,57
0,B,100,56,22,91,73
0,C,100,31,0,100,64
0,D,100,30,19,100,66
0,A,100,0,12,100,56
0,B,100,62,25,92,76
0,C,100,37,0,100,66
0,D,100,1,21,100,58
0,A,100,6,8,100,58
0,B,100,33,27,93,67
0,C,100,8,0,100,57
0,D,100,7,20,100,60
0,A,100,12,8,100,59
0,B,100,4,25,94,59
0,C,100,14,0,100,59
0,D,100,13,18,100,61
0,A,100,0,10,100,56
0,B,100,10,20,95,60
0,C,100,20,0,100,61
0,D,100,19,17,100,63
0,A,100,6,5,100,57
0,B,100,16,17,96,61
0,C,100,26,6,100,63
0,D,100,25,16,100,64
0,A,100,12,6,100,59
0,B,100,22,9,97,62
0,C,100,0,3,100,55
0,D,100,0,9,100,56
0,A,100,18,9,100,61
0,B,100,28,14,98,65
0,C,100,6,1,100,56
0,D,100,6,10,100,58
0,A,100,24,14,100,64
0,B,100,34,13,99,67
0,C,100,12,0,100,58
0,D,100,12,5,100,59
0,A,100,30,9,100,65
0,B,100,40,17,100,69
0,C,100,0,0,100,55
0,D,100,18,5,100,61
0,A,100,36,9,100,67
0,B,100,46,16,100,71
0,C,100,6,0,100,56
0,D,100,24,0,100,62
0,A,100,42,1,100,67
0,B,100,52,22,100,73
0,C,100,12,0,100,58
0,D,100,30,4,90,63
0,A,100,48,5,100,70
0,B,100,23,18,100,64
0,C,100,18,0,100,60
0,D,100,36,9,91,65
0,A,100,19,6,100,61
0,B,100,29,14,90,64
0,C,100,24,0,100,62
0,D,100,7,4,92,56
0,A,100,25,0,100,62
0,B,100,35,14,91,66
0,C,100,0,5,100,55
0,D,100,0,6,93,54
0,A,100,0,2,100,55
0,B,100,41,13,92,68
0,C,100,6,4,100,57
0,D,100,6,7,94,56
0,A,100,0,0,100,55
0,B,100,47,6,93,68
0,C,100,0,11,100,56
0,D,100,12,12,95,59
0,A,85,6,0,100,50
0,B,100,53,6,94,70
0,C,100,6,12,100,58
0,D,100,18,9,96,61
0,A,86,12,0,100,53
0,B,100,24,12,95,63
0,C,100,12,12,100,60
0,D,100,24,13,97,63
0,A,87,18,0,100,55
0,B,100,30,17,96,65
0,C,100,18,16,90,61
0,D,100,0,9,98,56
0,A,88,24,0,100,57
0,B,85,36,17,97,61
0,C,100,24,19,91,63
0,D,100,6,9,99,58
0,A,89,30,0,100,59
0,B,86,42,19,98,64
0,C,100,30,19,92,65
0,D,100,12,6,100,59
0,A,90,1,4,100,51
0,B,87,48,14,99,66
0,C,100,36,19,93,67
0,D,100,0,1,100,55
0,A,91,7,4,100,54
0,B,88,19,9,100,57
0,C,100,42,20,94,69
0,D,100,6,4,100,57
0,A,92,13,0,100,55
0,B,89,0,12,100,52
0,C,100,48,22,95,71
0,D,100,12,2,100,58
0,A,93,19,1,100,58
0,B,90,6,14,100,54
0,C,100,54,24,96,74
0,D,100,0,5,100,55
0,A,94,25,0,100,60
0,B,91,12,15,100,57
0,C,100,60,23,97,76
0,D,100,6,7,100,57
0,A,95,0,0,100,53
0,B,92,18,13,100,59
0,C,100,66,20,98,77
0,D,100,12,10,100,60
0,A,96,6,0,100,55
0,B,93,24,15,100,61
0,C,100,72,14,99,78
0,D,100,18,13,100,62
0,A,97,12,0,100,57
0,B,94,30,16,100,64
0,C,100,78,17,100,80
0,D,100,24,11,100,63
0,A,98,18,0,100,59
0,B,95,1,12,100,55
0,C,100,84,11,100,81
0,D,100,30,18,100,66
0,A,99,24,0,100,61
0,B,80,7,19,100,51
0,C,100,90,11,100,83
0,D,100,36,27,100,69
0,A,100,30,5,100,64
0,B,81,13,24,100,54
0,C,100,96,11,100,85
0,D,100,42,24,100,71
0,A,100,36,3,100,66
0,B,82,19,21,100,56
0,C,100,100,10,100,86
0,D,100,48,31,100,74
0,A,100,42,6,100,68
0,B,83,25,22,100,59
0,C,100,100,8,100,86
0,D,100,19,36,100,66
0,A,100,13,11,100,60
0,B,84,0,24,100,52
0,C,100,71,11,100,77
0,D,100,0,28,100,59
0,A,100,19,5,100,61
0,B,85,6,17,100,53
0,C,100,77,9,100,79
0,D,100,6,29,100,61
0,A,100,25,9,100,63
0,B,86,12,12,100,54
0,C,100,48,9,100,70
0,D,100,12,29,100,62
0,A,100,0,11,100,56
0,B,87,18,18,100,57
0,C,100,19,7,100,61
0,D,100,18,29,100,64
0,A,100,6,16,100,59
0,B,88,0,23,100,53
0,C,100,25,5,100,63
0,D,100,24,28,100,66
0,A,100,12,9,100,59
0,B,89,0,20,100,53
0,C,100,31,3,100,64
0,D,100,30,25,100,67
0,A,100,18,8,100,61
0,B,90,6,19,100,55
0,C,100,37,0,100,66
0,D,100,1,23,100,58
0,A,100,24,6,100,63
0,B,91,0,18,100,54
0,C,100,43,5,100,68
0,D,100,7,21,100,60
0,A,100,30,9,100,65
0,B,92,6,20,100,56
0,C,100,14,5,90,58
0,D,100,13,19,100,61
0,A,100,36,0,100,65
0,B,93,12,28,100,60
0,C,100,0,4,91,54
0,D,100,19,9,100,62
0,A,100,42,0,90,66
0,B,94,0,29,100,56
0,C,100,6,4,92,56
0,D,100,0,16,100,57
0,A,100,48,6,91,68
0,B,95,0,28,100,57
0,C,85,12,7,82,50
